datetime.utcnow;Btn_name;Action;In_Time_Interval
2021-01-27 11:07:22.633909;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 22, 97077), 0.09999389425720934, -0.4504524560712887, 0.16959872514850274];[datetime.datetime(2021, 1, 27, 11, 7, 22, 633909), 0.100068285911804, -0.4502259368703788, 0.15896664623128398];[datetime.datetime(2021, 1, 27, 11, 7, 22, 913442), 0.09990676742389308, -0.4495362787996368, 0.1837617733774528]
2021-01-27 11:07:25.930763;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 25, 196450), -0.050070097720445746, -0.4504297320246849, 0.17724095602005907];[datetime.datetime(2021, 1, 27, 11, 7, 25, 930763), -0.05000177371513158, -0.45002968537282256, 0.16187162996941343];[datetime.datetime(2021, 1, 27, 11, 7, 26, 196881), -0.049946894658254595, -0.4495357588022454, 0.18560349696499434]
2021-01-27 11:07:28.691229;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 28, 95741), 0.10011003456420262, -0.450413771866217, 0.1781142975620852];[datetime.datetime(2021, 1, 27, 11, 7, 28, 691229), 0.10001387786280824, -0.4501666208208978, 0.15973378873169333];[datetime.datetime(2021, 1, 27, 11, 7, 28, 896615), 0.09988639383684886, -0.44959280992114303, 0.1791193699509085]
2021-01-27 11:07:31.827232;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 31, 196939), -0.050066294179393366, -0.45046711688097857, 0.17031390304910773];[datetime.datetime(2021, 1, 27, 11, 7, 31, 827232), -0.04999993232143521, -0.4500131123241567, 0.16090662338578016];[datetime.datetime(2021, 1, 27, 11, 7, 32, 102832), -0.04994844337300512, -0.4495496976599225, 0.1844551918576554]
2021-01-27 11:07:34.599531;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 34, 99658), 0.100007449582542, -0.4504392087839453, 0.1698837542952346];[datetime.datetime(2021, 1, 27, 11, 7, 34, 599531), 0.10002952846945276, -0.4501628453814669, 0.15972574289016972];[datetime.datetime(2021, 1, 27, 11, 7, 34, 907656), 0.09989288390541198, -0.44954790390585936, 0.1835204228070896]
2021-01-27 11:07:37.765948;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 37, 95706), -0.05008192557819021, -0.4505361352277531, 0.17212673987777652];[datetime.datetime(2021, 1, 27, 11, 7, 37, 765948), -0.05001801234012784, -0.4501042601072936, 0.15986717504871542];[datetime.datetime(2021, 1, 27, 11, 7, 37, 999656), -0.04994423285086103, -0.44951180180503786, 0.18320310489234443]
2021-01-27 11:07:40.665272;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 40, 97247), 0.10004451710991344, -0.45037878326566144, 0.17818883415938244];[datetime.datetime(2021, 1, 27, 11, 7, 40, 665272), 0.10001758100322031, -0.45029464845242717, 0.1588747458560854];[datetime.datetime(2021, 1, 27, 11, 7, 40, 915740), 0.09987932423096539, -0.4495609893310804, 0.18347216642529776]
2021-01-27 11:07:43.919221;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 43, 195729), -0.05007715522945538, -0.4504932212532911, 0.17417129476025026];[datetime.datetime(2021, 1, 27, 11, 7, 43, 919221), -0.049986575855651375, -0.44989290046684943, 0.16319350705497065];[datetime.datetime(2021, 1, 27, 11, 7, 44, 102831), -0.04993753634315683, -0.44952301603562717, 0.18178512533378605]
2021-01-27 11:07:46.803250;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 46, 302754), 0.10003559901140441, -0.45045005063057325, 0.1682550691466226];[datetime.datetime(2021, 1, 27, 11, 7, 46, 803250), 0.09994626911357797, -0.4499364920310274, 0.16337854248512396];[datetime.datetime(2021, 1, 27, 11, 7, 46, 999656), 0.09986991625083828, -0.4495557028752037, 0.1796503469332878]
2021-01-27 11:07:49.943073;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 49, 297078), -0.05006792391681882, -0.4504101765242496, 0.1685528094356079];[datetime.datetime(2021, 1, 27, 11, 7, 49, 943073), -0.050007113417100034, -0.45000618240583334, 0.16098238756513833];[datetime.datetime(2021, 1, 27, 11, 7, 50, 210210), -0.04994539046940169, -0.4495222206897415, 0.18516538217930986]
2021-01-27 11:07:52.854131;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 52, 295742), 0.1000643375684681, -0.45050515375412475, 0.17161446584524678];[datetime.datetime(2021, 1, 27, 11, 7, 52, 854131), 0.0999981726287876, -0.45017015043345626, 0.15963587795243636];[datetime.datetime(2021, 1, 27, 11, 7, 53, 123657), 0.09987513005716205, -0.4495421111803952, 0.1856818174354168]
2021-01-27 11:07:55.936010;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 55, 295846), -0.05007895415230509, -0.450509404332089, 0.17403920013304877];[datetime.datetime(2021, 1, 27, 11, 7, 55, 936010), -0.05003064336830014, -0.4502179247516778, 0.15847482836336702];[datetime.datetime(2021, 1, 27, 11, 7, 56, 202937), -0.04995318519143457, -0.44952089074989965, 0.18249980593613982]
2021-01-27 11:07:58.927258;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 7, 58, 299659), 0.09995499226166675, -0.45045854925764406, 0.17506582556967748];[datetime.datetime(2021, 1, 27, 11, 7, 58, 927258), 0.10009418416965238, -0.45023115300572686, 0.15866423164491886];[datetime.datetime(2021, 1, 27, 11, 7, 59, 198557), 0.09993036122085848, -0.44953130020232607, 0.18043080255451763]
2021-01-27 11:08:02.095248;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 1, 400606), -0.05007047971317025, -0.45043316842471554, 0.17847954841329192];[datetime.datetime(2021, 1, 27, 11, 8, 2, 95248), -0.050006594004393785, -0.45000150829228863, 0.16185254555005524];[datetime.datetime(2021, 1, 27, 11, 8, 2, 395716), -0.04995602996946793, -0.4496179791102694, 0.18689236847089374]
2021-01-27 11:08:05.025990;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 4, 496755), 0.10005773775908654, -0.45043829976983274, 0.16998371525345202];[datetime.datetime(2021, 1, 27, 11, 8, 5, 25990), 0.09999872049269329, -0.45017261679826237, 0.1605250066748593];[datetime.datetime(2021, 1, 27, 11, 8, 5, 299680), 0.09987844630930351, -0.4495570377692459, 0.18216522638963376]
2021-01-27 11:08:08.123273;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 7, 495750), -0.05007541378191948, -0.45047755522119987, 0.17126550239185243];[datetime.datetime(2021, 1, 27, 11, 8, 8, 123273), -0.050009057113402956, -0.45009523795590756, 0.15984346838925764];[datetime.datetime(2021, 1, 27, 11, 8, 8, 398041), -0.04994637852212167, -0.44953111343516283, 0.1824761156214804]
2021-01-27 11:08:10.995983;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 10, 495771), 0.09998218410163394, -0.4504695619373603, 0.1747394303146734];[datetime.datetime(2021, 1, 27, 11, 8, 10, 995983), 0.10006342675004944, -0.4501669785117931, 0.16001674793892715];[datetime.datetime(2021, 1, 27, 11, 8, 11, 206691), 0.09992576903368423, -0.449584726776109, 0.17900672398286355]
2021-01-27 11:08:14.151300;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 13, 496456), -0.050073607424909655, -0.45046130526519657, 0.1763073371596055];[datetime.datetime(2021, 1, 27, 11, 8, 14, 151300), -0.05001954277130477, -0.4501180322177608, 0.15951479333363447];[datetime.datetime(2021, 1, 27, 11, 8, 14, 400850), -0.04994632319387915, -0.44953061546574585, 0.18183255656466765]
2021-01-27 11:08:17.039422;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 16, 397872), 0.10006197009175262, -0.4504573528161033, 0.17591992068426782];[datetime.datetime(2021, 1, 27, 11, 8, 17, 39422), 0.09998867350315647, -0.45012738742382846, 0.16097829383057433];[datetime.datetime(2021, 1, 27, 11, 8, 17, 203849), 0.09986493252928834, -0.4495332690880039, 0.18082956335740966]
2021-01-27 11:08:20.152189;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 19, 495738), -0.05007319606445157, -0.45045760467364065, 0.17632422485046773];[datetime.datetime(2021, 1, 27, 11, 8, 20, 152189), -0.0500167789364574, -0.4500931609007101, 0.15840378706976355];[datetime.datetime(2021, 1, 27, 11, 8, 20, 409914), -0.049952046854079495, -0.4495106470301619, 0.18061104274191375]
2021-01-27 11:08:23.093150;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 22, 496745), 0.10002287158122626, -0.4503927403164177, 0.17822904664896574];[datetime.datetime(2021, 1, 27, 11, 8, 23, 93150), 0.10000916231708867, -0.45003409815669687, 0.1616199789553318];[datetime.datetime(2021, 1, 27, 11, 8, 23, 303418), 0.09989703252321933, -0.44956657392902233, 0.17921588285611886]
2021-01-27 11:08:26.317472;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 25, 695746), -0.05006152342089415, -0.4504241923971809, 0.1685290804083589];[datetime.datetime(2021, 1, 27, 11, 8, 26, 317472), -0.049999812755848784, -0.45001203620106217, 0.16087501071881452];[datetime.datetime(2021, 1, 27, 11, 8, 26, 495656), -0.049941984848777314, -0.4494915691691452, 0.18036257893091967]
2021-01-27 11:08:29.221493;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 28, 595724), 0.10003961964592621, -0.45039386983629054, 0.17818076780759218];[datetime.datetime(2021, 1, 27, 11, 8, 29, 221493), 0.09999415502768695, -0.45011495287574754, 0.16105875902617336];[datetime.datetime(2021, 1, 27, 11, 8, 29, 395745), 0.09986491574626621, -0.4495331935406953, 0.18083760918912684]
2021-01-27 11:08:32.399657;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 31, 696907), -0.050072012790967346, -0.45044695996603284, 0.17851560573135547];[datetime.datetime(2021, 1, 27, 11, 8, 32, 399657), -0.05001895248513192, -0.45011272032495614, 0.1598513665850363];[datetime.datetime(2021, 1, 27, 11, 8, 32, 711659), -0.04994425904585244, -0.4495120375671466, 0.1831873005953717]
2021-01-27 11:08:35.337774;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 34, 795817), 0.10002364200709181, -0.45043335493905595, 0.17600042997122492];[datetime.datetime(2021, 1, 27, 11, 8, 35, 337774), 0.10004426367194179, -0.45022915820712384, 0.15901963014797427];[datetime.datetime(2021, 1, 27, 11, 8, 35, 617745), 0.09990040261810451, -0.44958174036553633, 0.1816503451908314]
2021-01-27 11:08:38.528248;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 37, 895742), -0.05006126179988891, -0.4504934552236014, 0.17199142100164838];[datetime.datetime(2021, 1, 27, 11, 8, 38, 528248), -0.049991606152592856, -0.45000973655729337, 0.16091452589008615];[datetime.datetime(2021, 1, 27, 11, 8, 38, 803665), -0.04994007991342347, -0.4495459125073366, 0.18446308622049318]
2021-01-27 11:08:41.462003;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 40, 795741), 0.10006447565438796, -0.4505057754382441, 0.17395219156079988];[datetime.datetime(2021, 1, 27, 11, 8, 41, 462003), 0.10004427886216974, -0.4501921201052689, 0.15905047524934426];[datetime.datetime(2021, 1, 27, 11, 8, 41, 703663), 0.0999057200824125, -0.4495686154770186, 0.1818308626102092]
2021-01-27 11:08:44.548114;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 43, 895712), -0.050079844226706, -0.45044581308838755, 0.17739001652035036];[datetime.datetime(2021, 1, 27, 11, 8, 44, 548114), -0.05003060096900988, -0.4502175432071165, 0.158696099517755];[datetime.datetime(2021, 1, 27, 11, 8, 44, 816826), -0.04995371919323021, -0.44952569614837923, 0.1817930361881539]
2021-01-27 11:08:47.446759;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 46, 895826), 0.09999297175766095, -0.4504066758425693, 0.17791279292166548];[datetime.datetime(2021, 1, 27, 11, 8, 47, 446759), 0.10004954152832664, -0.4501045114495847, 0.15861271780645153];[datetime.datetime(2021, 1, 27, 11, 8, 47, 707270), 0.09990869752347657, -0.4495449633945032, 0.17993195892853184]
2021-01-27 11:08:50.575214;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 49, 998063), -0.05008956383811592, -0.4505236619080728, 0.1729520026263545];[datetime.datetime(2021, 1, 27, 11, 8, 50, 575214), -0.05002239057666823, -0.45007209804231757, 0.15868503119380148];[datetime.datetime(2021, 1, 27, 11, 8, 50, 897703), -0.04995186913580311, -0.4495090477714769, 0.1838985021365533]
2021-01-27 11:08:53.423420;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 52, 900104), 0.10002804980442458, -0.45045767901129563, 0.169867622395583];[datetime.datetime(2021, 1, 27, 11, 8, 53, 423420), 0.10004510895029824, -0.45027007481284786, 0.1586414387324122];[datetime.datetime(2021, 1, 27, 11, 8, 53, 727436), 0.0998848436460722, -0.44954877347830174, 0.1801170175285147]
2021-01-27 11:08:56.605907;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 56, 210), -0.050069249285764554, -0.4504937051932041, 0.17417468977950087];[datetime.datetime(2021, 1, 27, 11, 8, 56, 605907), -0.05000975406617917, -0.45010151072219207, 0.16035202717657943];[datetime.datetime(2021, 1, 27, 11, 8, 56, 903657), -0.04994261975973269, -0.44949728354220814, 0.18329444389273813]
2021-01-27 11:08:59.423429;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 8, 58, 895741), 0.10007389766460627, -0.4504785108287975, 0.17370630465570902];[datetime.datetime(2021, 1, 27, 11, 8, 59, 423429), 0.09998873249472322, -0.45012765299119073, 0.1586207587639356];[datetime.datetime(2021, 1, 27, 11, 8, 59, 703868), 0.09987748281347816, -0.44958976309580573, 0.18139288256138258]
2021-01-27 11:09:02.547894;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 1, 897915), -0.05007349258744095, -0.45046027218939744, 0.1773741881448358];[datetime.datetime(2021, 1, 27, 11, 9, 2, 547894), -0.05001849267418312, -0.4501085825581337, 0.15845119416753906];[datetime.datetime(2021, 1, 27, 11, 9, 2, 825094), -0.04994221237788023, -0.44949361699356705, 0.18109753951074606]
2021-01-27 11:09:05.503131;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 4, 996862), 0.10004375992122556, -0.45044965126540754, 0.1698756758817266];[datetime.datetime(2021, 1, 27, 11, 9, 5, 503131), 0.09999626143711345, -0.4501615466617837, 0.16009721986908074];[datetime.datetime(2021, 1, 27, 11, 9, 5, 697601), 0.09987326049726426, -0.4495707567083057, 0.18002049892100033]
2021-01-27 11:09:08.795255;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 8, 95728), -0.05006093258941823, -0.45049049270995817, 0.16966589728451098];[datetime.datetime(2021, 1, 27, 11, 9, 8, 795255), -0.04995474271341272, -0.44974943446090593, 0.16848413877879853];[datetime.datetime(2021, 1, 27, 11, 9, 9, 2796), -0.04992943239141607, -0.4495215621444026, 0.1850547491884427]
2021-01-27 11:09:11.648899;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 11, 100452), 0.10001670338730878, -0.4504392572049221, 0.16819878090777038];[datetime.datetime(2021, 1, 27, 11, 9, 11, 648899), 0.10000749451626431, -0.45006368599104357, 0.1612532119595667];[datetime.datetime(2021, 1, 27, 11, 9, 11, 907656), 0.09989500082223923, -0.4495574306657901, 0.18317448010236143]
2021-01-27 11:09:14.796139;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 14, 195841), -0.050073992733363104, -0.4504647714929415, 0.170578034703419];[datetime.datetime(2021, 1, 27, 11, 9, 14, 796139), -0.05001948633429827, -0.45011752435000324, 0.15985926815705692];[datetime.datetime(2021, 1, 27, 11, 9, 14, 996655), -0.04994972924168404, -0.4495612708305305, 0.17947311977201677]
2021-01-27 11:09:17.744698;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 17, 201071), 0.10002726695196928, -0.4504496790407689, 0.16991246963642595];[datetime.datetime(2021, 1, 27, 11, 9, 17, 744698), 0.10004004820140087, -0.45017308243350845, 0.15947829226370897];[datetime.datetime(2021, 1, 27, 11, 9, 17, 998613), 0.09989676384334514, -0.4495653647889908, 0.18187912898663863]
2021-01-27 11:09:20.849567;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 20, 195747), -0.05007559175111903, -0.4504791562293644, 0.17564007852689772];[datetime.datetime(2021, 1, 27, 11, 9, 20, 849567), -0.0500174541538118, -0.45009923707594673, 0.15844329596531326];[datetime.datetime(2021, 1, 27, 11, 9, 21, 106847), -0.04994294249938354, -0.4495001882874123, 0.18041001329384646]
2021-01-27 11:09:23.781161;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 23, 196934), 0.10008762421489514, -0.45046142201146405, 0.16901588786477154];[datetime.datetime(2021, 1, 27, 11, 9, 23, 781161), 0.09993932987460886, -0.4498310772275426, 0.16753620732702112];[datetime.datetime(2021, 1, 27, 11, 9, 23, 996443), 0.0998781131254693, -0.44955553809489657, 0.183797523251137]
2021-01-27 11:09:26.864354;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 26, 197131), -0.050075130984904466, -0.4504750111841353, 0.17107921910616294];[datetime.datetime(2021, 1, 27, 11, 9, 26, 864354), -0.050031647281996834, -0.450226958813819, 0.15847482027248558];[datetime.datetime(2021, 1, 27, 11, 9, 27, 96557), -0.04995253624532553, -0.44951505098538175, 0.1810852199162787]
2021-01-27 11:09:29.779424;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 29, 295797), 0.10010137195580264, -0.45044903495455996, 0.16985378633204254];[datetime.datetime(2021, 1, 27, 11, 9, 29, 779424), 0.09998633405950075, -0.45004264501741287, 0.1621999083150369];[datetime.datetime(2021, 1, 27, 11, 9, 30, 3281), 0.09987736929207777, -0.44955219006995184, 0.18216070352087727]
2021-01-27 11:09:32.953727;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 32, 295768), -0.050081648989477985, -0.45053364704047655, 0.17195173934635663];[datetime.datetime(2021, 1, 27, 11, 9, 32, 953727), -0.050015048996558654, -0.4500060428155028, 0.1608829132042282];[datetime.datetime(2021, 1, 27, 11, 9, 33, 204919), -0.04995251724407441, -0.4495148799964053, 0.18503103577088587]
2021-01-27 11:09:35.869683;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 35, 295658), 0.10002570316485493, -0.45047978896577473, 0.1707766827034523];[datetime.datetime(2021, 1, 27, 11, 9, 35, 869683), 0.10004873157811879, -0.4502492651234365, 0.15896328988157285];[datetime.datetime(2021, 1, 27, 11, 9, 36, 127087), 0.09989127526794522, -0.4495406645554408, 0.1809020016134087]
2021-01-27 11:09:39.055277;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 38, 395804), -0.050077200526731404, -0.45049362874662946, 0.1718513985285235];[datetime.datetime(2021, 1, 27, 11, 9, 39, 55277), -0.05001640015438298, -0.45016132733982306, 0.15909127394577444];[datetime.datetime(2021, 1, 27, 11, 9, 39, 327658), -0.049943608281529044, -0.4495061805096986, 0.18385108207803783]
2021-01-27 11:09:41.952799;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 41, 395750), 0.10003277087591023, -0.4504001728005278, 0.17814857945668733];[datetime.datetime(2021, 1, 27, 11, 9, 41, 952799), 0.1000288570825902, -0.4501969305105926, 0.1585965720135712];[datetime.datetime(2021, 1, 27, 11, 9, 42, 201374), 0.09988342928801318, -0.44954240791861905, 0.1809020016134088]
2021-01-27 11:09:45.215241;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 44, 595729), -0.05006125470463663, -0.45042177464596206, 0.16685475442783526];[datetime.datetime(2021, 1, 27, 11, 9, 45, 215241), -0.04998803471769165, -0.4499060306255247, 0.1626106280400263];[datetime.datetime(2021, 1, 27, 11, 9, 45, 497028), -0.049940052368945866, -0.44954566456013995, 0.18560351187759452]
2021-01-27 11:09:48.016863;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 47, 496587), 0.10003321608655624, -0.4504764695933497, 0.17266958815381656];[datetime.datetime(2021, 1, 27, 11, 9, 48, 16863), 0.10002219016028664, -0.4501669248897269, 0.159778718857943];[datetime.datetime(2021, 1, 27, 11, 9, 48, 227801), 0.09989512198583096, -0.4495950328993174, 0.17919983915020088]
2021-01-27 11:09:51.215273;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 50, 595774), -0.05007940665759238, -0.4505134750616677, 0.17203310983747983];[datetime.datetime(2021, 1, 27, 11, 9, 51, 215273), -0.0500113511991211, -0.4501158853569374, 0.15991459040728032];[datetime.datetime(2021, 1, 27, 11, 9, 51, 502226), -0.0499499968733659, -0.44956367958960186, 0.18576506610548643]
2021-01-27 11:09:54.151823;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 53, 597153), 0.10002439678286988, -0.45047390549113336, 0.1726856870191838];[datetime.datetime(2021, 1, 27, 11, 9, 54, 151823), 0.10004042578751911, -0.450174781544146, 0.1585724498407632];[datetime.datetime(2021, 1, 27, 11, 9, 54, 408467), 0.099892612794917, -0.4495466838274076, 0.18360087584824822]
2021-01-27 11:09:57.365047;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 56, 695748), -0.05007649340299424, -0.4504872674738878, 0.17389472361590735];[datetime.datetime(2021, 1, 27, 11, 9, 57, 365047), -0.05002468937612462, -0.45023593261025824, 0.15845110532648604];[datetime.datetime(2021, 1, 27, 11, 9, 57, 701377), -0.049950002966860925, -0.44963523691636076, 0.1874674299728977]
2021-01-27 11:10:00.283251;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 9, 59, 696856), 0.10003504149023633, -0.45048468987698487, 0.1716593361292034];[datetime.datetime(2021, 1, 27, 11, 10, 0, 283251), 0.10005044897855032, -0.45025699393989665, 0.15858846777310198];[datetime.datetime(2021, 1, 27, 11, 10, 0, 497445), 0.09990197253859104, -0.44958880547805913, 0.18136423155315698]
2021-01-27 11:10:03.392933;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 2, 795733), -0.0500702843161824, -0.4504314106359354, 0.1669449829098469];[datetime.datetime(2021, 1, 27, 11, 10, 3, 392933), -0.04999008555167271, -0.4498529513116958, 0.16458313536250807];[datetime.datetime(2021, 1, 27, 11, 10, 3, 597759), -0.04995265091857934, -0.44951608291214684, 0.182551659211509]
2021-01-27 11:10:06.291265;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 5, 796453), 0.10001815456709923, -0.4504457927966634, 0.16985960320017035];[datetime.datetime(2021, 1, 27, 11, 10, 6, 291265), 0.09997147524620961, -0.45004996458981655, 0.16219522583605336];[datetime.datetime(2021, 1, 27, 11, 10, 6, 496794), 0.09987947293268909, -0.44959872144356644, 0.18138485189994208]
2021-01-27 11:10:09.416017;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 8, 795766), -0.05008628398752491, -0.4504943282698765, 0.17052602109040638];[datetime.datetime(2021, 1, 27, 11, 10, 9, 416017), -0.050030574231718146, -0.4502173026024007, 0.15845902399934994];[datetime.datetime(2021, 1, 27, 11, 10, 9, 695894), -0.04994480708303199, -0.4495169700520568, 0.18184043361782923]
2021-01-27 11:10:12.315234;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 11, 698121), 0.10004172873962247, -0.4504776521683537, 0.17367981374147526];[datetime.datetime(2021, 1, 27, 11, 10, 12, 315234), 0.09995155653572983, -0.44996029486226147, 0.16301049653610666];[datetime.datetime(2021, 1, 27, 11, 10, 12, 501068), 0.09987829279001685, -0.44955634677255435, 0.18222154536875204]
2021-01-27 11:10:15.482242;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 14, 802920), -0.0500619557426521, -0.4504280821750927, 0.1763456471152244];[datetime.datetime(2021, 1, 27, 11, 10, 15, 482242), -0.05001474879645841, -0.45021805983120633, 0.1586644902032646];[datetime.datetime(2021, 1, 27, 11, 10, 15, 699691), -0.04993050629030034, -0.44953123060365885, 0.17955656440483292]
2021-01-27 11:10:18.283302;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 17, 800163), 0.1000437104861078, -0.45044942868249405, 0.16985958622519182];[datetime.datetime(2021, 1, 27, 11, 10, 18, 283302), 0.09995978597442791, -0.4500344462767467, 0.16221131831331068];[datetime.datetime(2021, 1, 27, 11, 10, 18, 497104), 0.09986874947287676, -0.4495875153701931, 0.17910326165643245]
2021-01-27 11:10:21.387264;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 20, 797712), -0.05008164898947807, -0.45053364704047644, 0.1719517393463566];[datetime.datetime(2021, 1, 27, 11, 10, 21, 387264), -0.05000925953974097, -0.450025495027388, 0.16090989097300806];[datetime.datetime(2021, 1, 27, 11, 10, 21, 700991), -0.04995133823867076, -0.44950427031132434, 0.18391429775223164]
2021-01-27 11:10:24.322264;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 23, 697703), 0.10007118131213374, -0.45050335214206466, 0.1716340109383014];[datetime.datetime(2021, 1, 27, 11, 10, 24, 322264), 0.09993183368396924, -0.4498344187915195, 0.16642210294533746];[datetime.datetime(2021, 1, 27, 11, 10, 24, 511796), 0.09987732815633985, -0.4495520049162599, 0.18286068404505193]
2021-01-27 11:10:27.381220;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 26, 695750), -0.050079050592345645, -0.45051027190503606, 0.17421305526089054];[datetime.datetime(2021, 1, 27, 11, 10, 27, 381220), -0.04998465946932391, -0.44980412284647375, 0.16598253716104064];[datetime.datetime(2021, 1, 27, 11, 10, 27, 595723), -0.04994961698979018, -0.44956026053305825, 0.18436828600340283]
2021-01-27 11:10:30.380529;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 29, 695748), 0.09995450479523062, -0.4504935306508956, 0.1728936218411006];[datetime.datetime(2021, 1, 27, 11, 10, 30, 380529), 0.10008330205338958, -0.45018220443000384, 0.15901829225554756];[datetime.datetime(2021, 1, 27, 11, 10, 30, 599061), 0.09992893154169116, -0.44952486886818777, 0.18265146810578645]
2021-01-27 11:10:33.431234;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 32, 797287), -0.05008452861482899, -0.45047820866072025, 0.175269753216526];[datetime.datetime(2021, 1, 27, 11, 10, 33, 431234), -0.0500231084543661, -0.45022170388059546, 0.15866448635612979];[datetime.datetime(2021, 1, 27, 11, 10, 33, 697355), -0.049942539465739656, -0.44949656087407847, 0.18124769661065937]
2021-01-27 11:10:36.410934;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 35, 795807), 0.10004142665571306, -0.4503648707091025, 0.17822454621847098];[datetime.datetime(2021, 1, 27, 11, 10, 36, 410934), 0.09998063639632916, -0.4500540999377135, 0.16199611467455233];[datetime.datetime(2021, 1, 27, 11, 10, 36, 603657), 0.09987969679877683, -0.449562666274433, 0.1796745021283097]
2021-01-27 11:10:39.489293;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 11, 10, 38, 897829), -0.0500891671208036, -0.45052016107603443, 0.17197662544677594];[datetime.datetime(2021, 1, 27, 11, 10, 39, 489293), -0.0500076041596446, -0.45001059852120984, 0.161983624925484];[datetime.datetime(2021, 1, 27, 11, 10, 39, 814544), -0.049949629397616435, -0.4494888927182484, 0.18346384031392485]
